0.001067	0.180103
0.001071	0.15304
0.001075	0.122756
0.001079	0.0913437
0.001083	0.0654086
0.001087	0.0317412
0.001091	0.00661147
0.001096	-0.0277003
0.0011	    -0.0529911
0.001104	-0.0898802
0.001108	-0.118393
0.001112	-0.148516
0.001116	-0.174129
0.00112	    -0.203447
0.001125	-0.228738
0.001129	-0.255801
0.001133	-0.277386
0.001137	-0.301227
0.001141	-0.319591
0.001145	-0.336506
0.00115	    -0.353742
0.001154	-0.365662
0.001158	-0.376616
0.001162	-0.386121
0.001166	-0.38596
0.00117	    -0.394658
0.001174	-0.395303
0.001179	-0.39788
0.001183	-0.393853
0.001187	-0.387731
0.001191	-0.377422
0.001195	-0.367273
0.001199	-0.35487
0.001203	-0.342305
0.001208	-0.325874
0.001212	-0.309282
0.001216	-0.284152
0.00122	    -0.263372
0.001224	-0.240497
0.001228	-0.213596
0.001233	-0.189594
0.001237	-0.160114
0.001241	-0.129669
