0.27986	        0.36315
0.279821	    0.363465
0.280233	    0.362736
0.27999	        0.363252
0.400548	    1.17747
0.400531	    1.17761
0.400537	    1.17766
0.60015	        1.69067
0.600153	    1.69041
0.600154	    1.69053
0.800198	    2.13545
0.800198	    2.13524
0.800199	    2.13523
0.8002	        2.13535
1.00025	        2.51129
1.00024	        2.511
1.00025	        2.5112
1.2003	        2.82382
1.2003	        2.82378
1.2003	        2.82426
1.40016	        3.08178
1.40016	        3.08183
1.40016	        3.08167
1.60021	        3.29332
1.60021	        3.29325
1.60021	        3.29339
1.60021	        3.29345
1.80026	        3.46802
1.80026	        3.46752
1.80026	        3.46706
2.00012	        3.61037
2.00012	        3.61012
2.00012	        3.61033
2.20017	        3.72891
2.20017	        3.72868
2.20017	        3.72784
2.40022	        3.82655
2.40022	        3.82634
2.40021	        3.82676
2.40022	        3.82627
2.60027	        3.90882
2.60027	        3.90886
2.60027	        3.90899
2.80013	        3.97836
2.80013	        3.97846
2.80013	        3.9787
3.00018	        4.03706
3.00018	        4.03683
3.00018	        4.03687
3.00018	        4.03711
3.20023	        4.08692
3.20023	        4.08719
3.20023	        4.08793
3.40028	        4.13029
3.40028	        4.13014
3.40028	        4.13037
3.60014	        4.1667
3.60015	        4.16696
3.60014	        4.16713
3.8002	        4.19843
3.80019	        4.19853
3.8002	        4.1985
3.80019	        4.19845
4.00024	        4.22561
4.00024	        4.22584
4.00024	        4.22584
4.20029	        4.24896
4.20029	        4.24844
4.20029	        4.24844
4.40015	        4.26873
4.40015	        4.2696
4.40015	        4.26981
4.40015	        4.26982
4.6002	        4.28743
4.6002	        4.28752
4.6002	        4.28761
4.80025	        4.30284
4.80025	        4.30295
4.80025	        4.30273
5.00031	        4.316
5.0003	        4.31602
5.0003	        4.31593
5.20017	        4.32702
5.20017	        4.32737
5.20016	        4.3272
5.40022	        4.33686
5.40022	        4.33702
5.40021	        4.33694
5.60026	        4.34531
5.60026	        4.34529
5.60026	        4.34549
5.80031	        4.35253
5.80031	        4.3525
5.80032	        4.35279
5.80031	        4.35266
6.00018	        4.35849
6.00018	        4.35832
6.00018	        4.35843
6.20022	        4.36361
6.20023	        4.36382
6.20023	        4.36368
6.40028	        4.3679
6.40028	        4.36793
6.40027	        4.36811
6.60032	        4.37125
6.60033	        4.3713
6.60032	        4.37141
6.60032	        4.37126
6.80019	        4.37389
6.80019	        4.37404
6.80019	        4.37424
7.00024	        4.37631
7.00024	        4.37637
7.00023	        4.37641
7.20029	        4.37757
7.20028	        4.37768
7.20029	        4.37774
7.39588	        4.36886
7.40034	        4.37835
7.40033	        4.37851
7.40034	        4.38012
7.6002	        4.38056
7.6002	        4.38069
7.6002	        4.38108
7.80025	        4.38067
7.80025	        4.38068
7.80025	        4.38073
8.0003	        4.38004
8.0003	        4.3799
8.0003	        4.38003
8.0003	        4.3801
8.20016	        4.37894
8.20016	        4.37902
8.20016	        4.37932
8.40021	        4.37756
8.40021	        4.37746
8.40021	        4.37757
8.60026	        4.37572
8.60026	        4.37568
8.60026	        4.37569
8.80031	        4.37348
8.80031	        4.37363
8.80031	        4.37343
8.80031	        4.37362
9.00017	        4.37109
9.00017	        4.37081
9.00017	        4.37101
9.20022	        4.3681
9.20022	        4.36817
9.20022	        4.36805
9.40027	        4.36526
9.40027	        4.36532
9.40027	        4.3654
9.40028	        4.36532
9.60032	        4.36192
9.60032	        4.36185
9.60032	        4.36184
9.80018	        4.3582
