-0.952022	        0.200078
-0.902246	        1.06673
-0.816064	        1.89458
-0.69702	        2.64317
-0.549625	        3.28722
-0.380966	        3.79403
-0.19652	        4.14828
-0.00514795	        4.33451
0.185741	        4.34418
0.369382	        4.18002
0.537397	        3.84655
0.683665	        3.35553
0.801582	        2.7329
0.887765	        1.99429
0.936897	        1.1737
0.948173	        0.307846
0.919821	        -0.571533
0.854419	        -1.42868
0.752933	        -2.22913
0.620841	        -2.93792
0.463296	        -3.52719
0.286744	        -3.97309
0.0984316	        -4.25613
-0.0943906	        -4.36906
-0.283508	        -4.30543
-0.46151	        -4.06572
-0.621309	        -3.66557
-0.756622	        -3.11593
-0.861974	        -2.43935
-0.932852	        -1.66371
-0.96652	        -0.819447
-0.961204	        0.0605759
-0.916905	        0.935286
-0.8362	            1.77199
-0.721988	        2.53636
-0.57862	        3.19926
-0.412539	        3.72975
-0.230027	        4.10833
-0.0391375	        4.31937
0.152718	        4.35819
0.33797	            4.21852
0.509367	        3.91211
0.659019	        3.44397
0.782574	        2.83906
0.873589	        2.11833
0.928842	        1.30901
0.945918	        0.446704
0.924332	        -0.432675
0.864568	        -1.29514
0.768881	        -2.10863
0.641621	        -2.83321
0.487298	        -3.44294
0.313162	        -3.91156
0.126139	        -4.21973
-0.0660392	        -4.35859
-0.256123	        -4.32476
-0.436219	        -4.11244
-0.59924	        -3.73532
-0.738903	        -3.20952
-0.848926	        -2.5505
-0.925442	        -1.78775
-0.964909	        -0.951538
-0.965875	        -0.0757044
-0.927859	        0.80126
-0.852308	        1.64537
-0.743091	        2.42312
-0.60375	        3.1039
-0.440407	        3.65726
-0.260311	        4.06097
-0.0699053	        4.29907
0.121789	        4.36416
0.308974	        4.25445
0.482466	        3.97027
0.63695	            3.52919
0.764371	        2.94264
0.861024	        2.23786
0.922076	        1.44191
0.945273	        0.58524
0.929164	        -0.294462
0.875522	        -1.16337
0.785312	        -1.98427
0.662079	        -2.72577
0.512267	        -3.35563
0.340869	        -3.84599
0.155457	        -4.18235
-0.0365601	        -4.34812
-0.22761	        -4.33894
-0.409962	        -4.15658
-0.576204	        -3.80395
-0.719572	        -3.29957
-0.834428	        -2.66069
-0.916421	        -1.91098
-0.961687	        -1.08572
-0.968614	        -0.211663
-0.936879	        0.66514
-0.867128	        1.51923
-0.762583	        2.3081
-0.627752	        3.00627
-0.467792	        3.5809
-0.289629	        4.00877
-0.100673	        4.27491
0.0919881	        4.36722
0.280139	        4.28248
0.456369	        4.02536
0.614236	        3.60845
0.746168	        3.04381
0.847653	        2.35385
0.914989	        1.56966
0.943823	        0.720393
0.93448	            -0.158826
0.885993	        -1.02838
0.80126	            -1.8612
0.68286	            -2.61735
0.536591	        -3.26332
0.368576	        -3.78091
0.184614	        -4.14031
-0.00675883	        -4.33523
-0.198292	        -4.35569
-0.382255	        -4.19524
-0.551558	        -3.86999
-0.698953	        -3.38849
-0.818963	        -2.76781
-0.906273	        -2.03437
-0.957499	        -1.21814
-0.970386	        -0.35052
