0	        -0.614543
4.15E-06	-0.573949
8.30E-06	-0.479068
1.25E-05	-0.337955
1.66E-05	-0.165591
2.08E-05	0.0220759
2.49E-05	0.206361
2.91E-05	0.370187
3.32E-05	0.496319
3.74E-05	0.574286
4.15E-05	0.595066
4.57E-05	0.55705
4.98E-05	0.463618
5.40E-05	0.323955
5.81E-05	0.152235
6.23E-05	-0.0354325
6.64E-05	-0.220845
7.06E-05	-0.385798
7.47E-05	-0.514508
7.89E-05	-0.594568
8.30E-05	-0.617926
8.72E-05	-0.582648
9.13E-05	-0.491311
9.55E-05	-0.353581
9.96E-05	-0.182828
0.000104	0.00419515
0.000108	0.189768
0.000112	0.355689
0.000116	0.485687
0.00012	    0.567681
0.000124	0.592972
0.000129	0.559949
0.000133	0.470867
0.000137	0.334748
0.000141	0.164961
0.000145	-0.0222233
0.000149	-0.208441
0.000154	-0.37565
0.000158	-0.507581
0.000162	-0.59183
0.000166	-0.619698
0.00017	    -0.588769
0.000174	-0.502104
0.000178	-0.367273
0.000183	-0.198614
0.000187	-0.0119136
0.000191	0.174465
0.000195	0.342158
0.000199	0.476022
0.000203	0.561882
0.000207	0.592167
0.000212	0.563815
0.000216	0.479405
0.00022	    0.346346
0.000224	0.178492
0.000228	-0.00788644
0.000232	-0.194587
0.000237	-0.364374
0.000241	-0.499526
0.000245	-0.587802
0.000249	-0.620503
0.000253	-0.594085
0.000257	-0.51193
0.000261	-0.380321
0.000266	-0.213918
0.00027	    -0.0278613
0.000274	0.159001
0.000278	0.329432
0.000282	0.466679
0.000286	0.556889
0.00029	    0.591845
0.000295	0.567681
0.000299	0.487298
0.000303	0.357944
0.000307	0.192185
